Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	4457268	0.000321651002842	0.000453089313404	0.0010869474028	0.000199137618904
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	177503	1.2966347467e-05	4.72282078032e-05	5.17105980432e-05	1.33977114487e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	187212	0.000176310906664	0.000309116095514	0.000439399451689	0.000167688240657
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	189324	1.00623978426e-05	4.99759135418e-05	4.56699656438e-05	1.21819104572e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	315429	7.22464558927e-06	2.62875696343e-05	3.49743070811e-05	8.6194647107e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	4392487	1.62655115789e-05	7.95643889384e-05	5.2159336545e-05	2.17362121548e-05
Bacteria,Firmicutes,Clostridia,SHA-98	836693	5.87683654939e-05	0.000144333714118	0.000173769055958	4.35510149566e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	588429	2.84638672691e-08	0.0	1.00236446723e-06	0.0
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila	359872	0.00148513691244	0.00185441762398	0.00302632284056	0.00106645220123
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,angustum	160928	1.52915601246e-08	0.0	7.77918200703e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	207982	1.72641322848e-08	0.0	8.01977116736e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	168712	1.53273617932e-08	0.0	7.79739517125e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	340759	3.2556299739e-06	2.06722756726e-05	1.59342271592e-05	3.23646762775e-06
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	566578	0.0	8.05214393803e-07	0.0	4.53686913927e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	317924	1.40102839127e-08	1.41992957645e-06	7.1273661836e-07	8.00039681968e-08
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,HTCC2188,HTCC	91272	1.75552003085e-08	0.0	8.93074985527e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4343580	2.08398055601e-05	6.07128771111e-05	5.16106739223e-05	2.15694599036e-05
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	4306262	0.0138635172722	0.0445030171372	0.0533793567417	0.0148468393527
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella	173543	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	573916	0.0	1.41992957645e-06	0.0	8.00039681968e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	452014	3.87456605587e-08	1.91782129333e-06	1.14620888909e-06	1.08056988391e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	348748	0.000190854034376	0.000436143615104	0.000347555929108	0.000246898524497
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	289304	1.3226953129e-09	2.09759913342e-06	6.72886709731e-08	1.18186322155e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	380111	0.0	1.22916169293e-06	0.0	6.9255415635e-08
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella	4459021	2.95556209922e-08	0.0	1.06359281664e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	188192	0.000100723864868	0.000174971159529	0.000250505769867	7.41320260903e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	1105693	4.09401695309e-08	0.0	1.35637368753e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	339566	3.97340557555e-05	0.000120462539869	0.000123605941866	4.34022576596e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	105287	1.95799835109e-05	6.54612405327e-05	5.48157625939e-05	2.35470513295e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,02d06	347735	6.2304338676e-09	0.0	3.16957057644e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	277388	4.59645448164e-08	0.0	1.36293726347e-06	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,PSB-M-3	4472220	1.70801060046e-08	4.85397237892e-06	8.68905803111e-07	2.73490360559e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	185734	2.28286070726e-05	6.09052080685e-05	6.95159709131e-05	2.80451354072e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes	935658	0.0	1.22916169293e-06	0.0	6.9255415635e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Helcococcus	4425650	1.54351629311e-08	0.0	7.85223618589e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	174589	1.30496292576e-05	6.57556538102e-05	6.46047660007e-05	1.79494479169e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	312586	6.02866610973e-05	0.000199144686331	0.000147648532413	8.61436453601e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,infantis	1042805	1.51197650195e-08	0.0	7.69178573223e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	361972	2.82134314593e-05	9.54726270615e-05	8.02645582179e-05	3.9228390644e-05
Bacteria,Cyanobacteria,4C0d-2,YS2	3510057	0.0	2.92939625497e-06	0.0	1.65052780578e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4401110	6.07036156991e-05	9.57473068828e-05	0.000102257655866	6.16141864975e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4315958	1.61820569437e-08	0.0	8.23219901611e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	1848900	1.92613228362e-05	5.60772473471e-05	6.62033988262e-05	2.10266007995e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae	840374	1.28373277449e-08	5.39325085428e-06	6.53065535481e-07	3.03875260421e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	805055	0.0	2.15390836004e-06	0.0	1.21358987652e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194443	0.000455332786381	0.000707175488399	0.000785632026601	0.000418684418415
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	758471	7.71336471492e-08	5.41826836553e-06	2.77571346539e-06	4.63976954194e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	3857426	8.67754586494e-06	5.29482057179e-05	3.72783680979e-05	1.28466617476e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	319687	7.89819610186e-07	7.33775402996e-06	9.25065440176e-06	8.2510025853e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	135453	5.75544216445e-08	1.37152485645e-06	1.34824229899e-06	7.7276671193e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	362327	2.35852682163e-06	1.30954912256e-05	1.83131192698e-05	2.10728370543e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	549950	1.44264766638e-05	4.83642412651e-05	5.1462988243e-05	1.46400315129e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas	1029036	1.75552003085e-08	0.0	8.93074985527e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	2550241	2.61024416739e-08	2.92939625497e-06	1.17824768853e-06	1.65052780578e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	312260	5.66831527248e-06	2.75285636096e-05	2.92313422935e-05	5.65491717866e-06
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	267824	4.12338221426e-08	1.30903170644e-06	1.32986669689e-06	7.37555810848e-08
Bacteria,Firmicutes,Clostridia,Clostridiales	190652	0.0	2.11100181901e-06	0.0	1.18941477938e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae	91144	0.0	2.50302216661e-06	0.0	1.41029322253e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	301910	0.000237717305032	0.000511045239927	0.000509616859176	0.000244159632813
Bacteria,Firmicutes,Clostridia,Clostridiales	320725	1.70439289201e-08	0.0	8.67065388384e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	125624	0.000856894891917	0.00142386807707	0.00182538523064	0.000743776683083
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4394313	1.49828685034e-08	0.0	7.05118695334e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	4435664	1.72061527121e-05	0.0015597374633	4.94118311077e-05	0.00010068834001
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	548176	2.59112453972e-08	0.0	9.54288575841e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	1010876	1.43724503028e-05	5.0648123386e-05	5.79358717007e-05	1.28637941486e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174862	0.000138996995758	0.000248848968618	0.000258409817792	0.000141477012123
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	176297	3.71513057104e-05	0.000115558223652	9.38104760385e-05	4.89852478455e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2365690	9.65538431427e-06	3.00549995451e-05	3.76512614229e-05	1.01173763465e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3325758	0.000300473398027	0.00936348874573	0.000747182471737	0.00071907328462
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	193015	9.09859694745e-08	5.70324380934e-06	2.20167650934e-06	5.01745371199e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	217109	5.75794104784e-05	0.000264562523755	0.000175227317251	7.84010265434e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	3578640	5.59551954953e-08	0.0	1.32443712734e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174473	3.02080640501e-05	7.12536416203e-05	0.000106896165103	2.65293945103e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	142988	1.62679323248e-08	0.0	8.27588587439e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196854	4.23760573437e-05	0.000119212182877	0.000110528232541	4.23754349082e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	113003	1.72991786825e-05	5.05622191453e-05	6.01172707757e-05	1.3452713297e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	561171	0.0	2.77743617825e-06	0.0	1.56490800219e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	847934	2.63425915091e-05	8.24147565342e-05	9.51493621987e-05	2.37342323461e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	157453	0.000345040203824	0.00053511745499	0.000675587240489	0.000235561590271
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,C39	103444	1.769027742e-08	0.0	8.99946680936e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	361581	1.28565757519e-05	7.04414036151e-05	4.7873923645e-05	1.86092303486e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	2617854	0.0010385923427	0.00275243672373	0.00322732780681	0.00112911691114
Bacteria,Firmicutes,Clostridia,Clostridiales	4307672	1.31601198361e-08	0.0	6.69486740428e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	181689	1.67319671836e-05	5.74814219447e-05	8.23061864823e-05	1.77603357613e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	4331723	6.12087617694e-05	0.000133976402662	0.000181393627676	4.05469654151e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4476578	0.000194778183664	0.000256796096089	0.000625323385502	0.000189847697476
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4361727	0.000353082664223	0.000316873865426	0.00982417210649	0.000182072140049
Bacteria,Firmicutes,Clostridia,Clostridiales	273631	1.88010863117e-08	0.0	9.5645618339e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	311286	1.10451677778e-08	1.94479367363e-06	5.61894075824e-07	1.55122880897e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4374027	6.88559902688e-08	0.0	1.57092717067e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	269360	5.03390874669e-06	3.87386675857e-05	3.13420076075e-05	6.93417625694e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	369014	4.18040493078e-05	0.000151703820578	0.000121275966586	4.91761314782e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	188329	4.17514360844e-05	8.90987571482e-05	9.88537055333e-05	4.20039368569e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	292387	9.13158739422e-06	5.41276421379e-05	5.01866739607e-05	1.30151262938e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	259631	2.54062876843e-08	0.0	9.51216590897e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	985239	9.53094636284e-09	0.0	4.29399104852e-07	0.0
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	4384395	3.70179213736e-08	0.0	1.10612482767e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	295444	7.7855391872e-08	4.58512496001e-06	2.09974107755e-06	3.62288556727e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	298716	1.62099008388e-08	0.0	8.24636387089e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2280825	2.5277616725e-05	0.000142237830974	9.69644649075e-05	3.54847027772e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4442699	5.33387822213e-06	2.45346453911e-05	2.77933506304e-05	6.14173851378e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	291733	1.9056170368e-08	2.36754686998e-06	9.6943291882e-07	1.33396154029e-07
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae	4327072	0.0	2.75928835159e-06	0.0	1.55468286024e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4385326	0.000318848954535	0.000719384057729	0.000911645199565	0.000253179729676
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174276	4.70780188353e-08	0.0	1.43545584407e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	352034	8.20453933362e-07	1.02199320089e-05	7.349974022e-06	1.56605785875e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	3869381	7.19550067582e-08	3.50283662772e-06	1.86759359525e-06	2.59126858644e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	194610	3.94746209767e-08	0.0	1.18211995389e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	192542	1.34335675381e-05	4.83094624661e-05	5.41588543358e-05	1.21262588215e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3443256	1.81566948239e-07	1.78296925166e-06	3.42986284437e-06	1.00458936606e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	176507	1.62562928109e-08	0.0	8.26996457557e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194654	0.000319563499884	0.000662623729178	0.00119849419206	0.000305454602634
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	188427	0.0	1.55880531755e-06	0.0	8.78287297612e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	2272349	1.58756563601e-08	0.0	7.50384254929e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	3352106	1.11858630195e-05	2.47488206959e-05	4.97811343655e-05	7.06926954903e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4370941	8.62853402687e-05	0.000246237984596	0.000274278240162	8.30299726126e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2229500	8.62362868086e-07	7.64341485335e-06	8.51717641845e-06	1.04088478895e-06
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium	813479	7.06296575307e-05	0.000314159771829	0.000238052494995	8.86553247027e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,selenatarsenatis	101466	3.06798540694e-08	0.0	1.10355455296e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	175438	5.37038564219e-06	3.17786089147e-05	3.00837186174e-05	6.73928072235e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	557058	0.0	1.55002937482e-06	0.0	8.73342614054e-08
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	367909	6.29874519092e-07	9.92167519794e-06	6.80380465874e-06	1.44554810322e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus	363625	6.33520044194e-05	0.000157130382288	0.000141959823929	7.49944834819e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,HTCC2188,HTCC	324875	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	110682	5.34448948155e-08	2.2487713964e-06	1.48727626173e-06	1.26703914239e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	304123	0.0	1.80851733631e-06	0.0	1.01898408102e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,yabuuchiae	1143645	1.66745604036e-08	0.0	8.48274729389e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194079	1.57917133647e-08	0.0	8.03362191077e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	840795	4.80076759373e-08	4.4773479442e-06	1.77436795333e-06	4.16546544912e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	847228	0.00921516424564	0.0136546788972	0.0194502991121	0.00791486170058
Bacteria,Firmicutes,Clostridia,Clostridiales	187051	2.00157986735e-05	3.15121625798e-05	7.07836914618e-05	9.83869982331e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	3550159	7.34647143538e-07	1.01277191327e-05	1.05763517017e-05	1.46390399058e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	4417539	3.05384302718e-08	0.0	9.92288675299e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax	1110065	5.50382784384e-08	3.3115135916e-06	1.40767953361e-06	2.64130240913e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	363029	2.08562872187e-05	5.58282276983e-05	7.73060801335e-05	2.27845338554e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	313336	3.53208191564e-08	0.0	1.07729628042e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	556247	1.63949877834e-08	0.0	8.34052202197e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	183039	9.95611823746e-06	4.29074100326e-05	6.44841000468e-05	1.07067880344e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	689696	1.76007982314e-08	0.0	8.95394660814e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae	191570	0.0	3.08872164521e-06	0.0	1.74029749341e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	190220	8.5120427458e-06	5.72897758564e-05	4.04889217999e-05	1.26752091153e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	237438	4.25593443739e-08	0.0	1.53096990966e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	199286	1.05801994815e-07	3.05688427365e-06	2.08327371835e-06	2.4381392349e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	340194	1.11774949991e-08	4.15066097402e-06	5.68625877751e-07	3.82610571629e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	294467	8.27122183366e-09	2.11100181901e-06	4.2077681767e-07	1.18941477938e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193709	0.000440013035524	0.000658139411965	0.00147606013585	0.000468850040558
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella	347875	9.09050726542e-08	0.0	1.87573903444e-06	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae	294794	0.0	3.38528807164e-06	0.0	1.90739374482e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	4328903	4.16297771148e-08	1.914226318e-06	1.22507011298e-06	1.07854434478e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	184036	9.47964106865e-07	9.16589098204e-06	8.76615783114e-06	1.374678791e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	197775	3.2933752442e-08	0.0	1.21998318789e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	4380813	8.33170510986e-09	1.07943793044e-06	4.23853746448e-07	6.08194373083e-08
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae	1123794	0.0	2.50302216661e-06	0.0	1.41029322253e-07
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae,CandidatusCardinium	2399265	0.0	3.30403802043e-06	0.0	2.40688488062e-07
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,horikoshii	593219	1.6960853519e-08	0.0	8.6283914423e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195843	8.51543390688e-06	4.09611120962e-05	3.61532037874e-05	1.15303202569e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	358807	3.33547061009e-08	2.42457649024e-06	1.22667342544e-06	1.3660940911e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	191434	5.06057705434e-05	0.00010400197483	0.000173494657149	4.85468956999e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	618890	2.72730474898e-08	3.46120391544e-06	1.00104412676e-06	2.64501966151e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193873	1.53179400443e-08	0.0	7.7926021025e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,parvula	3040812	1.87855414225e-08	0.0	9.55665377733e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4481195	8.76930493031e-05	0.000299374268724	0.000192613576391	0.000106874700504
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	288583	2.51935124433e-07	4.9177842852e-06	3.80930548779e-06	3.18859051951e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	291272	2.72913013849e-08	0.0	9.86943292682e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Zoogloea	530107	2.35661694441e-08	0.0	1.19886734787e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	340761	0.0195910748354	0.0357292440044	0.0358327676835	0.0237749135893
Bacteria,SR1	264735	1.8589350139e-08	0.0	9.45684658367e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	715492	3.0067052062e-08	2.43498284906e-06	1.12400974311e-06	1.37195741005e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	509285	3.21426436247e-08	0.0	9.99846422625e-07	0.0
Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces	4446272	1.582341324e-08	0.0	8.04974839474e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	4376293	1.7744729048e-08	0.0	9.02716765359e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	1943669	6.89009812299e-06	2.7730236375e-05	2.76027464153e-05	8.10684872622e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	350627	3.59780735231e-08	1.39036821459e-06	1.0241444032e-06	7.83383741466e-08
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	924547	0.00012750124254	0.000245242152176	0.000521345390427	7.62313131298e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	294363	9.71124862213e-06	3.29912891175e-05	4.60576185921e-05	8.32626107635e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4356065	0.000558853664755	0.00178626379128	0.00149357502346	0.000860969434152
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	509101	5.06496143219e-08	0.0	1.30417446388e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	70671	4.52512938227e-08	0.0	1.18058555348e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	1117992	1.63998606143e-08	0.0	8.3430009475e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	1945397	0.00019191616852	0.000663378406048	0.000939641935558	0.000150615140424
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	179637	0.00197367749702	0.00458593298571	0.0118871381641	0.00187229606735
