Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__Pontibacter,s__	1733364	0.041533668202	0.0832010745837	0.0625414056568	0.0477428983616
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__RFN20,s__	4459021	2.95556209922e-08	0.0	1.06359281664e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__	196314	5.25576854273e-05	0.000170220359817	0.000181210667274	6.27984575335e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	193797	0.00010754738322	0.000198493776998	0.00256909637738	6.75317799658e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__	285269	0.0	2.79763470794e-06	0.0	1.57628858439e-07
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__,g__,s__	194654	0.000319563499884	0.000662623729178	0.00119849419206	0.000305454602634
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__somerae	304123	0.0	1.80851733631e-06	0.0	1.01898408102e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__,s__	4433737	2.01158177454e-05	7.06067691211e-05	7.36528378684e-05	2.09514192869e-05
k__Bacteria,p__Tenericutes,c__Mollicutes,o__Acholeplasmatales,f__Acholeplasmataceae,g__Acholeplasma,s__	179460	1.30952705143e-05	5.83919374694e-05	5.0368897243e-05	1.50579658985e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4094259	9.30386130702e-05	0.00019159752319	0.000239244939435	9.25009177331e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__,s__	278931	0.0	1.80851733631e-06	0.0	1.01898408102e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__tetani	102407	0.00045838464883	0.000180737204735	0.0196487503098	7.6604868791e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__211ds20,g__,s__	307900	8.90739200013e-08	2.65228044035e-06	1.82848747304e-06	2.08875028853e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__,s__	1848900	1.92613228362e-05	5.60772473471e-05	6.62033988262e-05	2.10266007995e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	185088	1.27816328632e-05	5.12311947203e-05	4.82047154603e-05	1.42833406164e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__HTCC2188,f__,g__,s__	584020	1.53097434376e-08	0.0	7.78843229282e-07	0.0
k__Bacteria,p__Tenericutes,c__Mollicutes,o__RF39,f__,g__,s__	174695	6.16927825893e-05	0.000193644800935	0.000195848738767	7.61683933949e-05
k__Bacteria,p__Planctomycetes,c__OM190,o__CL500-15,f__,g__,s__	290146	0.0	2.44729038765e-06	0.0	1.37889192245e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__	191442	3.1275803861e-05	8.53613385843e-05	8.31658444287e-05	3.4561096262e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__gnavus	183169	3.68943856563e-05	9.23542951988e-05	0.00010298302633	3.8659223462e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__	4374027	6.88559902688e-08	0.0	1.57092717067e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	163494	0.000134353854472	0.000309530563976	0.000313156695043	0.000156067671206
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__BD7-3,f__,g__,s__	1137375	0.0	2.36754686998e-06	0.0	1.33396154029e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	194372	1.53058155254e-05	8.25366581437e-05	5.32074600089e-05	2.13153630925e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__	179987	0.0	2.09877487375e-06	0.0	1.18252567618e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__iners	187504	0.000291888582504	0.000843170936828	0.000728896524758	0.000410339174361
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	182036	0.00019879635369	0.00033369910985	0.00328964519408	0.000159751128907
k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Thermodesulfovibrionaceae,g__,s__	3229554	0.0	1.80851733631e-06	0.0	1.01898408102e-07
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__	276643	3.18973686365e-05	6.32780668624e-05	9.52696980617e-05	2.74681213475e-05
k__Bacteria,p__Acidobacteria,c__Chloracidobacteria,o__RB41,f__,g__,s__	4330715	3.39979492471e-05	0.000107219245644	9.46930414032e-05	4.54683719213e-05
k__Bacteria,p__Acidobacteria,c__Chloracidobacteria,o__RB41,f__,g__,s__	354158	5.75519552528e-08	1.93111961257e-06	1.47685561434e-06	1.48951094563e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	195651	0.000260609562874	0.000368050273051	0.000535079110218	0.000265590472839
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__,s__	187388	2.27805379483e-08	0.0	8.65829169698e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__,s__	363625	6.33520044194e-05	0.000157130382288	0.000141959823929	7.49944834819e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	567007	3.99301394208e-08	2.77743617825e-06	1.22645974477e-06	1.56490800219e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Devosia,s__	187883	6.12948394877e-05	0.000119485336443	0.000126551468583	6.71684405461e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	72820	0.0	2.02799474261e-06	0.0	1.14264559019e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__,s__	207252	3.36873798973e-05	8.31660336167e-05	0.000103682059576	2.10650210391e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	304973	8.55140912526e-06	4.76473803478e-05	4.42596916319e-05	1.11152922382e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__,g__,s__	187929	7.82177569947e-05	0.000161080160158	0.000199307266825	7.7260050722e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	289304	1.3226953129e-09	2.09759913342e-06	6.72886709731e-08	1.18186322155e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	552456	0.0	2.36754686998e-06	0.0	1.33396154029e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__,g__,s__	179557	3.19845258555e-05	0.000109191522115	9.20027210646e-05	3.95882936781e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__	296470	4.86249215529e-05	0.000121682610051	0.000106995002457	6.19038670781e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	151023	0.0	2.44729038765e-06	0.0	1.37889192245e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Anaerospora,s__hongkongensis	529940	1.70849144994e-05	4.63219695193e-05	5.04639601945e-05	1.58341140511e-05
k__Bacteria,p__Verrucomicrobia,c__Verruco-5,o__WCHB1-41,f__RFP12,g__,s__	299187	2.30773799931e-07	5.24731727114e-06	3.0575769163e-06	7.20136438384e-07
k__Bacteria,p__Bacteroidetes,c__Saprospirae,o__Saprospirales,f__Chitinophagaceae,g__,s__	3465233	0.00921941997392	0.0147838861411	0.0248673474894	0.00587064711924
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__mitochondria,g__,s__	4328903	4.16297771148e-08	1.914226318e-06	1.22507011298e-06	1.07854434478e-07
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__H39,f__,g__,s__	4301511	0.000978000827839	0.00158579924556	0.00214697212886	0.000967755143638
k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__WD2101,f__,g__,s__	186812	2.517327283e-08	1.79367401388e-06	9.60498019403e-07	1.01062081628e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__,f__,g__,s__	336012	9.86045629559e-06	4.18764404769e-05	7.20552929358e-05	1.35306218973e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	193163	1.08609748421e-05	4.36438016009e-05	8.44092906522e-05	1.1024917102e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__ruminis	183703	5.52108563716e-06	3.72449934065e-05	2.59201255108e-05	9.53965172451e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__	812218	6.29185558996e-06	3.8105966645e-05	3.62136579671e-05	7.78759145415e-06
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__caccae	2365690	9.65538431427e-06	3.00549995451e-05	3.76512614229e-05	1.01173763465e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	1646171	1.45326780491e-08	1.07943793044e-06	7.39312056271e-07	6.08194373083e-08
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Azoarcus,s__	189090	4.61243356088e-06	2.79087691181e-05	2.25109176408e-05	6.08768101771e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__,s__	352347	0.0265485963506	0.0636707762077	0.042005843535	0.0302078228233
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Syntrophomonadaceae,g__Syntrophomonas,s__	3563643	1.5281275407e-08	0.0	7.77394992545e-07	0.0
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfomicrobiaceae,g__Desulfomicrobium,s__	2902741	1.68097212742e-05	5.8701156129e-05	7.11354301408e-05	2.03969447003e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Oscillospira,s__	3468951	6.95674783164e-06	2.5514925272e-05	3.16006411844e-05	6.58042918701e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__kestanbolensis	4354486	4.2719985865e-05	8.36088375831e-05	0.000128959018733	3.19433012623e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__	268425	1.31609763256e-05	2.64912242259e-05	5.06191853688e-05	8.49024016708e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4380813	8.33170510986e-09	1.07943793044e-06	4.23853746448e-07	6.08194373083e-08
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	571642	0.000140765385794	0.000305756106652	0.000345779773501	0.000132721456838
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	276110	0.0	9.71684619849e-07	0.0	5.4748226048e-08
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	549950	1.44264766638e-05	4.83642412651e-05	5.1462988243e-05	1.46400315129e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Blattabacteriaceae,g__Blattabacterium,s__	350447	6.30396656862e-08	1.97793049713e-06	1.53507925275e-06	1.11443758347e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	158393	3.22993054936e-05	6.6564079101e-05	8.53516983699e-05	3.08701354162e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__S24-7,g__,s__	508968	8.216395637e-06	3.0568086016e-05	3.33474070039e-05	8.87427127001e-06
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Nakamurellaceae,g__,s__	4472130	0.000441987301547	0.000805228664112	0.000834475510345	0.000478468949772
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Selenomonas,s__	994219	1.13339451624e-08	2.77743617825e-06	5.76584871374e-07	1.56490800219e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	174489	0.000134276589143	0.000229970103744	0.000323216278556	0.000108257392315
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__,s__	309960	1.43731446875e-08	1.90694714958e-06	7.31196212986e-07	1.07444299801e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__,s__	180285	0.0111265396	0.0241780396638	0.021057573729	0.0152369238841
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__	185232	7.19880202245e-05	0.00010052615063	0.00171022605218	4.8326062395e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__,s__	350627	3.59780735231e-08	1.39036821459e-06	1.0241444032e-06	7.83383741466e-08
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__geniculata	4281639	0.00097509790094	0.00117547784078	0.0016677775719	0.000786403122903
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	3890155	1.10293477328e-05	4.05877493814e-05	3.83013864241e-05	1.43016058578e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	561171	0.0	2.77743617825e-06	0.0	1.56490800219e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	4428676	0.000284424576334	0.00283225214636	0.00330545471948	0.000413486585556
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__,g__,s__	181990	3.68080714099e-08	2.08374691684e-06	1.10359084469e-06	1.1740583817e-07
k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Patulibacteraceae,g__,s__	178353	8.92497018308e-06	5.29327159255e-05	3.91020039954e-05	1.28423921055e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	352034	8.20453933362e-07	1.02199320089e-05	7.349974022e-06	1.56605785875e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Oscillospira,s__	173927	3.12279267217e-05	0.000121695672263	0.000109044359002	4.23133045236e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Oscillospira,s__	198757	1.50345064616e-05	6.21076349838e-05	5.81705292417e-05	1.90479307198e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__anginosus	182630	1.53486794035e-08	0.0	7.80823994896e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__,s__	270094	1.84030757676e-05	4.28864152195e-05	5.14404325926e-05	1.78821653512e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__stutzeri	4457268	0.000321651002842	0.000453089313404	0.0010869474028	0.000199137618904
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	341271	9.80154584688e-09	1.07943793044e-06	4.9862805673e-07	6.08194373083e-08
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__,s__	192071	1.53486794035e-08	0.0	7.80823994896e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	178148	6.11318015614e-05	0.000120889312868	0.000127466428371	6.27837831869e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Serratia,s__marcescens	71278	1.59719438113e-08	0.0	8.1253094453e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Streptomycetaceae,g__Streptomyces,s__	1772340	7.94016892154e-09	1.91272695806e-06	4.03935365023e-07	1.07769955116e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__subflava	176690	0.000283192748523	0.00091121570246	0.000633778260029	0.000407281972729
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	574263	5.96042929651e-06	2.98195050387e-05	2.70741634326e-05	7.97362303989e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__	1679707	2.80125804877e-05	9.92019286997e-05	8.57769376906e-05	3.14378789732e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	183039	9.95611823746e-06	4.29074100326e-05	6.44841000468e-05	1.07067880344e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4310221	2.47159035198e-08	0.0	9.20606013181e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnobacterium,s__	363442	4.36378313648e-05	0.000166958319763	0.000119499256278	6.13365286626e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	79085	0.0	2.08777467833e-06	0.0	1.17632776821e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__,s__	207390	1.0726231518e-05	5.60743353528e-05	4.0616552616e-05	1.5570552525e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micromonosporaceae,g__Pilimelia,s__	303444	5.63848836736e-08	9.71684619849e-07	1.44538241956e-06	5.4748226048e-08
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__,g__,s__	312835	4.61058190561e-05	0.000133400603156	0.000153126108015	5.11471163531e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__,s__	182122	2.53416926193e-08	1.975287135e-06	9.16709007197e-07	1.11294821764e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	177697	0.000293457337501	0.000452619624335	0.00249393846858	0.000220494510506
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	2160415	8.3552514231e-06	4.80332421156e-05	4.30248522483e-05	1.2631231361e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	715492	3.0067052062e-08	2.43498284906e-06	1.12400974311e-06	1.37195741005e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	190913	0.00180845757319	0.00169574778681	0.0278329980332	0.000914376241597
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	530866	0.0	2.15713463135e-06	0.0	1.21540767447e-07
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__	196854	4.23760573437e-05	0.000119212182877	0.000110528232541	4.23754349082e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	362947	1.41081712182e-05	3.67261327419e-05	7.66489002134e-05	1.5372299691e-05
k__Bacteria,p__Acidobacteria,c__iii1-8,o__DS-18,f__,g__,s__	184339	7.75484564383e-06	4.08209786368e-05	3.48690949597e-05	1.21483160523e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	291733	1.9056170368e-08	2.36754686998e-06	9.6943291882e-07	1.33396154029e-07
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__,g__,s__	2731539	1.76643115673e-05	9.64762620782e-05	7.40186144026e-05	2.34963423124e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Desulfotomaculum,s__	320169	0.0	2.0874642978e-06	0.0	1.17615288858e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__,s__	560465	4.03082315138e-05	8.91501975339e-05	0.000286996049075	1.99663874003e-05
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__JdFBGBact,g__,s__	176726	1.54697820085e-08	0.0	7.86984773773e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	188333	1.64708880003e-05	7.5702529311e-05	5.63217811868e-05	2.44670503013e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__,s__	510723	1.27185848108e-08	1.95677505475e-06	4.59619139534e-07	1.10251784205e-07
k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Isosphaeraceae,g__,s__	360995	0.000212664766566	0.000435483239285	0.000464226810324	0.000228141872929
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__acidifaciens	341953	0.0	1.86064117129e-06	0.0	1.04835253496e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__	4405482	9.93463938195e-06	2.80482030268e-05	4.06300830998e-05	7.06450018151e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	157453	0.000345040203824	0.00053511745499	0.000675587240489	0.000235561590271
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	4455183	0.0	2.08374691684e-06	0.0	1.1740583817e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__firmus	354850	1.45639957844e-05	3.52019663143e-05	4.1312661456e-05	1.3868223179e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	338926	0.0	2.34736132388e-06	0.0	1.32258827351e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__	2740950	0.0011240174282	0.00753605890368	0.00572120839839	0.00225258438622
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__formicigenerans	287531	1.87281573501e-08	2.91098753507e-06	9.52746112857e-07	2.28253968509e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__	300517	1.71643998271e-05	6.78426064892e-05	6.18485802999e-05	2.32102895647e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	286874	0.0	1.42898174466e-06	0.0	1.12027430113e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__,s__	339566	3.97340557555e-05	0.000120462539869	0.000123605941866	4.34022576596e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	554436	2.64617031513e-05	6.53048668186e-05	7.18404309328e-05	3.02471773002e-05
k__Archaea,p__Crenarchaeota,c__Thaumarchaeota,o__Cenarchaeales,f__Cenarchaeaceae,g__Nitrosopumilus,s__	193610	0.0	2.02799474261e-06	0.0	1.14264559019e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__,f__,g__,s__	4331723	6.12087617694e-05	0.000133976402662	0.000181393627676	4.05469654151e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Roseburia,s__faecis	281938	1.92011094247e-08	0.0	9.76806314951e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	309892	7.10765352888e-05	0.000278967635691	0.00019013083878	9.02902057969e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	547601	0.0	2.0874642978e-06	0.0	1.17615288858e-07
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	4357205	0.0002438172117	0.000248376859336	0.00182760841205	0.000202858818997
k__Bacteria,p__Cyanobacteria,c__Chloroplast,o__Streptophyta,f__,g__,s__	4403505	1.54697820085e-08	0.0	7.86984773773e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiohalorhabdales,f__,g__,s__	2704013	1.25202481264e-05	8.459251222e-05	5.32171942141e-05	1.99582206401e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Methylophilales,f__Methylophilaceae,g__,s__	526824	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	180606	0.0307736272543	0.0581216342541	0.0562113938904	0.0347396789019
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospira,s__	363348	0.000132129441845	0.000388156406621	0.000598540700867	0.000121008367705
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__	270433	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	190309	4.58276155094e-06	2.29537394378e-05	2.5015919668e-05	6.17122048064e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Christensenellaceae,g__,s__	184322	6.61347656452e-09	2.09759913342e-06	3.36443354866e-07	1.18186322155e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,s__	168071	0.000121409568711	0.000411527848742	0.000276005048366	0.000155933333647
