Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales	179390	7.04780714326e-06	5.68181990289e-05	3.38267475136e-05	1.56624283587e-05
Bacteria,Tenericutes,Mollicutes,RF39	580081	6.99674158715e-06	0.000430964609092	7.66400241267e-05	0.000104953912612
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,costicola	1108877	4.6753583761e-08	5.76278922312e-06	1.60607806953e-06	7.43972889628e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	303843	1.55890348786e-08	0.0	7.93051452216e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	345353	2.80310352514e-08	0.0	1.01952496379e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	530094	3.4652461953e-05	9.87082982964e-05	8.82986251731e-05	4.93112201227e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	139864	1.89905854363e-08	0.0	9.66096456638e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2391105	1.19640231187e-05	2.71756180632e-05	7.07286842954e-05	8.19142700499e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	578649	3.78969126216e-08	4.46510706856e-06	1.38159609665e-06	8.0306637115e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197761	9.83116974931e-07	1.01961667361e-05	8.95324111868e-06	1.31631946547e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	170010	2.70428171481e-08	0.0	9.73532100468e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	370736	3.33211516712e-08	0.0	1.25129626853e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio	248567	4.23512600854e-08	0.0	1.52536892614e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	813654	6.08127053803e-08	3.78004526334e-06	1.79670091645e-06	4.88001745094e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4437368	4.20216450566e-05	9.90505578258e-05	0.000132210459867	4.74621177393e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	246494	4.11362141915e-07	1.0274126019e-05	6.31166074623e-06	1.32638396561e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	364274	1.40172876845e-06	1.61591946747e-05	1.22216016105e-05	3.49791970046e-06
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter	914364	7.5436412091e-09	0.0	3.83763052841e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4419650	1.6382470933e-08	0.0	8.33415440114e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	296257	1.14695782512e-08	0.0	5.83484850682e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	174036	2.08340129158e-06	7.14701932706e-06	1.28638723665e-05	1.30225659154e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	312464	2.45143571978e-06	5.13939678178e-05	1.94756135578e-05	8.67719376229e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	192000	1.14193920645e-08	9.43901438574e-06	5.80931759448e-07	1.21857151735e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4444095	3.99354667661e-06	2.38233288551e-05	5.20640838009e-05	5.16890127717e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	305477	2.1864005275e-08	0.0	1.11227418949e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	335263	2.83330274285e-06	2.06527999678e-05	1.61294730242e-05	7.24421216341e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus	164612	6.19928724657e-08	1.27531445748e-05	1.93184910128e-06	1.646423885e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,RF16	308170	6.85727124093e-09	0.0	3.4884577257e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	196020	2.408360799e-07	1.3804007015e-05	5.03833035065e-06	1.78208964267e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	754549	4.82994636101e-08	0.0	1.20170544542e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,subflava	4298899	8.56702751452e-07	5.30710329466e-06	1.3395349102e-05	6.85144089228e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	271477	2.99624778753e-08	0.0	1.08892754356e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae	815188	1.74995250629e-08	0.0	8.90242652753e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	510723	1.27185848108e-08	0.0	4.59619139534e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	290338	1.5685896572e-08	6.92571914543e-06	7.97979037994e-07	8.94106497025e-07
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	762780	1.33578333209e-06	9.78081230774e-06	9.73324151922e-06	1.69931541125e-06
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Flavisolibacter	532743	1.21401030044e-08	0.0	6.17596047007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	187811	6.75600726528e-06	5.18053856069e-05	2.82758834404e-05	1.40231152251e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	187816	0.00407855666181	0.00538217007687	0.0108663295921	0.00368745810687
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	4424598	1.06870094571e-07	3.78004526334e-06	2.25698009717e-06	4.88001745094e-07
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	4299929	1.53217746962e-06	1.05558034873e-05	6.71898215181e-05	2.16369741425e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	335546	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales	4480046	1.63734428651e-08	0.0	8.32956160727e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	4453609	0.0102853112704	0.00957650451358	0.0164070386967	0.00669369563936
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	102704	1.70611905907e-07	9.59895873126e-06	3.68673173481e-06	1.73779117583e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	183870	4.88322340447e-06	4.3163096378e-05	2.49085380227e-05	1.59874526331e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	344860	3.49061952521e-08	0.0	1.2555320455e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	683621	2.54854296847e-08	0.0	7.58645582331e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	182911	3.89158985411e-05	0.000101817374136	0.000134628342584	4.64082984745e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	3425927	1.63644247421e-08	0.0	8.32497387263e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	296113	9.1349520015e-08	5.46798693241e-06	1.95539409392e-06	7.0591407755e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,nigrescens	4333940	0.0	6.62301468374e-06	0.0	8.55027519061e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,eutactus	193160	2.2401665537e-08	1.21642935656e-05	1.13962625169e-06	1.5704035466e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4477861	0.00992673413731	0.0413208599003	0.0383319243987	0.0128493896179
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera	586984	9.83741521059e-07	6.62588568368e-06	7.97992988716e-06	1.19872066571e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	310836	3.31186210476e-08	0.0	1.25695703527e-06	0.0
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	129048	5.27076831845e-08	0.0	1.40885749746e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	296945	5.52773080364e-06	3.87185886562e-05	4.08658334709e-05	9.57532857221e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	354850	1.45639957844e-05	3.211991886e-05	4.1312661456e-05	1.48857867702e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	300646	4.08525193553e-05	0.000172610391765	0.000131695511715	6.69982568018e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	262749	1.19043801143e-08	5.50520508677e-06	6.05604260357e-07	7.10718920617e-07
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	4357676	1.76007982314e-08	0.0	8.95394660814e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,longum	535707	1.74331791473e-08	0.0	8.86867477503e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	191683	4.33605535696e-05	0.000168420889793	0.00012574526306	5.68117051902e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae	1028632	9.95179416224e-05	0.000229951248593	0.000447738388349	8.61111530084e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	137642	1.80170499668e-08	0.0	9.16570381172e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	157921	2.9268221041e-08	0.0	1.06973305544e-06	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	31235	1.81228976345e-06	1.2315339166e-05	1.5850809522e-05	2.74735930194e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	181480	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180285	0.0111265396	0.0230808887983	0.021057573729	0.0154650429805
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	509709	7.48763975983e-06	6.59140369011e-05	3.46585222683e-05	2.00341820564e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	338926	0.0	5.30710329466e-06	0.0	6.85144089228e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	363266	5.77436170645e-06	4.13308422396e-05	3.31835026569e-05	8.35106187452e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	583134	3.7601021001e-05	0.000138365450867	0.000143098511915	6.55096178017e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	191442	3.1275803861e-05	9.99926098995e-05	8.31658444287e-05	5.64903780207e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	195532	1.81086978514e-08	0.0	6.51356560918e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	2065795	3.07975838897e-06	4.71030443754e-05	1.84705499246e-05	8.96116019557e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4342704	3.8569743898e-06	4.36379859553e-05	2.22834926263e-05	1.2697151558e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	175535	0.000105396041253	0.000255732307784	0.000212826995529	0.000169518846766
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	519680	1.000124365e-05	4.48625964688e-05	4.45601539669e-05	1.78696100582e-05
Bacteria,Proteobacteria,Alphaproteobacteria,RF32	303217	1.97348005921e-08	0.0	1.00395645982e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	4442523	1.5886542886e-08	0.0	8.08186395408e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	4310221	2.47159035198e-08	0.0	9.20606013181e-07	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,Chitinophaga	141868	2.57231729438e-08	0.0	9.69278169327e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	340711	4.65286238515e-05	0.000139616467185	0.000147111595606	6.16589345423e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile	299576	2.97089082545e-06	4.61542422992e-05	2.88505667392e-05	1.03729660698e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	323231	1.14023717198e-05	2.97432666213e-05	4.09808672862e-05	1.15234084239e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	3422630	6.34946629603e-05	0.000172308850862	0.000244575021202	9.4338767208e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	4420959	4.82939298974e-06	1.8395701589e-05	2.84678642923e-05	4.75970821478e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	309892	7.10765352888e-05	0.000253252796915	0.00019013083878	0.000109137297538
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	4360447	7.04963528359e-09	0.0	3.58631791049e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	158113	2.77104318244e-07	2.65188915987e-06	4.95841169077e-06	3.42357418406e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	3757799	3.56954097059e-05	5.95278085202e-05	0.000100194950042	2.87324539541e-05
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	69019	1.61266551371e-08	0.0	8.20401479335e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae	4405685	4.32599491793e-08	0.0	1.21978941747e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas	8882	1.25316175845e-08	0.0	6.37513329166e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	44560	2.03930427848e-06	1.41960123237e-05	1.82882180147e-05	4.01029661041e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	268933	2.62203142973e-07	5.13706300948e-06	4.1146798628e-06	6.63191982805e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4359984	0.000102960219111	5.351593143e-05	0.00393031084181	1.62776716701e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	196106	4.43163666807e-06	2.60190336465e-05	2.38538528426e-05	9.30567215081e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina	292021	1.66339879498e-08	0.0	8.46210711723e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	99242	4.47168403387e-06	3.20993846483e-05	2.74174806943e-05	8.19935474615e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,211ds20	71553	1.80170499668e-08	0.0	9.16570381172e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	4413181	1.73509508642e-08	0.0	8.82684328267e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	1784461	2.49934723512e-05	8.87362249126e-05	8.47212339892e-05	2.78690817472e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	272593	3.29917003328e-08	0.0	1.18677180262e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	617833	1.98056362008e-08	0.0	1.00756003649e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	934488	1.61276651783e-08	0.0	8.20452862547e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	303153	1.74520837334e-08	0.0	8.87829198968e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	130763	0.000107694369642	0.00040274308983	0.000332218663662	0.000174363687164
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,RFN20	526824	1.5685896572e-08	0.0	7.97979037994e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	175145	8.32656932744e-05	0.000190240594206	0.000180225630839	0.000120597075528
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales	4473099	1.61346349299e-06	6.27138781763e-06	1.5012764948e-05	8.09632685843e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Citricoccus,alkalitolerans	191359	1.74914043767e-07	2.03923334722e-05	4.34065377251e-06	2.63263893094e-06
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	191355	6.98601270685e-05	9.72220178371e-05	0.000769899296721	4.79024644962e-05
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,longum	3291730	9.15439719925e-08	4.08884146482e-06	2.06042053895e-06	5.27867163284e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	543168	1.55890348786e-08	0.0	7.93051452216e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187126	8.71946972995e-05	0.000335416386597	0.00018295091197	0.000155516509007
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	189090	4.61243356088e-06	2.31209400098e-05	2.25109176408e-05	6.78360475202e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4399755	1.71590189777e-08	0.0	8.72920294605e-07	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,muralis	809489	3.56287452149e-08	0.0	1.31323324832e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	187945	6.75511879747e-07	6.92571914543e-06	7.13505298706e-06	8.94106497025e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	84779	1.57781665518e-08	0.0	8.02673032335e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3890155	1.10293477328e-05	4.12380743996e-05	3.83013864241e-05	1.48924367659e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	315958	3.98354026424e-05	0.000199390620675	0.000160830469668	9.54799327965e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	310979	1.71682296272e-05	0.0001168492682	6.70574219254e-05	2.87433367508e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174667	5.13193458666e-08	0.0	1.53051153196e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,aureum	4446686	2.30899761613e-08	0.0	8.36323417777e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	191256	2.31865059147e-05	0.000281555412936	0.000105218880012	8.41910921401e-05
Bacteria,Tenericutes,Mollicutes,RF39	1062569	5.3739649687e-08	6.81934700238e-06	1.94886204217e-06	8.80373912408e-07
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	291816	2.143449041e-08	4.32444695993e-06	1.09042374204e-06	5.58283701912e-07
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,aerofaciens	1811927	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	614318	7.92331921643e-08	2.60243186727e-06	2.09519491284e-06	3.35972509385e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	263704	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180658	1.23985346157e-05	4.6654457071e-05	9.36324746513e-05	1.73933134638e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	336710	1.08877805108e-05	4.44611385167e-05	3.63819213085e-05	1.4947294237e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4309133	2.23046438291e-08	0.0	1.13469052559e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	25461	3.71482719452e-05	0.000102712467676	0.000117690768738	5.12274837824e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	363348	0.000132129441845	0.000235360165915	0.000598540700867	0.000105233126981
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	1121728	3.83174750308e-08	0.0	1.37888395138e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	328892	1.56224525638e-08	0.0	7.94751489709e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	305318	2.5825751455e-07	9.6881670225e-06	3.79980900157e-06	1.67058587393e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	324315	2.16886852704e-06	2.07422862773e-05	1.80135823095e-05	3.12912348232e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	188883	3.03410908692e-08	0.0	1.09614500069e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	176785	1.98906197557e-05	0.000144546875682	9.08756110443e-05	3.44486368381e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	827794	1.52580346121e-08	0.0	7.76212677776e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	529940	1.70849144994e-05	6.22293680324e-05	5.04639601945e-05	2.71954836911e-05
Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae	340614	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193572	5.63598096707e-06	3.85215757094e-05	3.04790909425e-05	1.20231603507e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga	4414951	1.91297863993e-08	0.0	9.7317794223e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	579174	5.14480939233e-08	0.0	1.39268173377e-06	0.0
Bacteria,Cyanobacteria,Chloroplast,Stramenopiles	754800	2.22212355994e-08	0.0	1.13044734965e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium	4447444	1.97428704349e-08	0.0	1.004366992e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4315395	6.53292047578e-08	3.63244637941e-06	1.68968400069e-06	4.68946811115e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3989856	8.26673994413e-05	0.000100553769303	0.000145287743165	6.33396847424e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	234421	4.41902722518e-08	0.0	1.36046007365e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	196307	0.000100099255129	0.000398385573557	0.000331550704718	0.000166441513362
Bacteria,Firmicutes,Clostridia,Clostridiales	194792	7.28914095726e-05	0.000338169221578	0.000437770276446	0.000129585263193
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga	2641602	6.9823478287e-09	0.0	3.55208717444e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	3856406	1.48240015846e-05	7.92439108202e-05	6.00935794102e-05	2.99033515794e-05
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae	4348382	1.51298334125e-08	0.0	7.69690776433e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	212481	1.95588176248e-08	0.0	7.3280930192e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	305275	1.19615312503e-08	4.71950719287e-06	4.4385954196e-07	6.09285758677e-07
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae	364805	2.68265505841e-08	0.0	9.91123052708e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	307900	8.90739200013e-08	4.87702348701e-06	1.82848747304e-06	6.29621024809e-07
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	364029	8.17290536395e-07	1.03942950416e-05	8.08508724492e-06	1.59993322664e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	253380	1.36391628125e-05	6.27447616212e-05	4.85716200144e-05	1.69226915434e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	299187	2.30773799931e-07	8.25463556752e-06	3.0575769163e-06	1.51624310072e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	299184	6.15625208513e-08	0.0	1.37547368338e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	198511	0.000224628121199	0.000484628654002	0.000491425049316	0.000290505962516
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	182890	2.19056508868e-07	4.48633996056e-05	4.96219160993e-06	6.67516333743e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	716061	1.77504373708e-08	0.0	9.03007161377e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,eutactus	362501	2.16289674193e-08	0.0	9.30394476866e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	184803	2.80675559696e-06	2.16161670593e-05	2.07100508598e-05	4.3359605961e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	353782	2.34294381591e-09	0.0	1.1919115007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	319690	1.89310158892e-08	4.3112331273e-06	9.63066011447e-07	5.56577803455e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	319693	9.4441950149e-06	7.72889419353e-05	4.80171188056e-05	2.93482088494e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195805	0.000371717697029	0.000678733659768	0.000872848823679	0.000355395465381
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195808	4.50541560281e-08	0.0	1.33639690169e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	175922	4.45707373816e-08	0.0	1.32661915025e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	161007	9.40653788919e-06	2.13295253289e-05	3.40549654277e-05	8.15514451966e-06
