Features	Feature IDs	Omnivore (mean)	Veggie (std)	Omnivore (std)	Veggie (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	359493	0.00739528366732	0.0121170908238	0.0175173376783	0.00712326032259
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,animalis	4426298	0.000201209060915	0.00197006360517	0.00163684499727	0.000142647551291
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	4443143	0.000347969566538	0.000979849216466	0.001474627972	0.000263608029495
Bacteria,Firmicutes,Clostridia,Clostridiales	363430	0.000707562650486	0.0217839521743	0.00674521789191	0.00262188320019
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4372973	0.00152478100469	0.00585400565812	0.00680159638053	0.00200504901773
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,rc4-4	364289	0.000160151581754	0.000698438027587	0.000560555284674	0.000137402125421
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	3244671	0.00209075958347	0.00422097663812	0.00716822351249	0.00120054886147
Bacteria,Firmicutes,Clostridia,Clostridiales	672440	0.00184265135383	0.00702627293513	0.0121981341461	0.00180186742014
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	195759	0.000280553108048	0.000485033845497	0.00112227149778	0.000253069756676
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus	189754	0.00146614050801	0.00183901199885	0.00369389354492	0.000928267017831
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	358030	9.54012612129e-05	0.000925803575945	0.000530519329283	0.000134737126164
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	35786	0.000115658603552	0.000894388858723	0.00113605387742	0.000129138909415
Bacteria,Tenericutes,Mollicutes,RF39	4388068	0.000154907469051	0.00171622084773	0.00140044053967	0.000328835703449
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	465989	7.84368321915e-05	0.000818875986571	0.00214571210619	7.42502363414e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes	3537197	0.000765244740234	0.00366311491476	0.00674967760935	0.000968525766604
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195651	0.000260609562874	0.000368050273051	0.000535079110218	0.000265590472839
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	16340	0.002398610127	0.00920439677023	0.0131639788102	0.00261984774694
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187882	0.000173406808756	0.000560023106513	0.000537788796585	0.000174396653815
Bacteria,Firmicutes,Clostridia,Clostridiales	182735	0.000179076451942	0.000381842675176	0.000963676458296	6.62982089857e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4429608	0.000297442456765	0.00543637700197	0.00499554368095	0.000518927087541
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4404187	0.000963321829742	0.00383989753466	0.00606275316414	0.000639613489342
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	156505	0.000556094072611	0.00203537372023	0.00249983144087	0.000619100439861
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4102199	0.000996351102647	0.00275108747372	0.00399005022508	0.000849353581721
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4483337	0.000868276999794	0.00156512570461	0.00283105633062	0.00080635559836
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,cateniformis	929836	0.000109360629393	0.0021835338431	0.00109723444216	0.000226315273571
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	2771891	0.00177257556673	0.00334581887627	0.00613243437954	0.000798916431888
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	197367	0.110470858751	0.106752647863	0.111336135018	0.105324990907
Bacteria,Firmicutes,Clostridia,Clostridiales	183296	0.000612123617556	0.00257755887667	0.0018160233518	0.000845757360861
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	613294	0.000323817039612	0.00184541043529	0.00385190879682	0.000218521754922
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2835813	0.00011622061324	0.000673105866895	0.000515222038637	0.000149114842699
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,SMB53	316496	0.00388470625253	0.0138595908924	0.0254616777815	0.00371269802373
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	1733364	0.041533668202	0.0832010745837	0.0625414056568	0.0477428983616
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	1504042	0.00184015343105	0.00307346064113	0.00407317499209	0.00173479824845
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2119695	0.000234843665348	0.000427736480068	0.00655337359475	0.000135852842864
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	147100	7.66941002857e-05	0.000497819083704	0.000314369155936	0.000109972676426
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	177342	0.000216658211752	0.000296541715678	0.000586359476767	0.00013392919636
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4434294	0.000204132767096	0.00648101865373	0.00438237631824	0.000601013881708
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	4323124	0.000217943601769	0.000782267453245	0.000878713336411	0.000193700770923
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	4356080	0.00174418735292	0.00581523446326	0.00902696509994	0.00140766104106
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187780	0.000258934001058	0.00223379231873	0.00205883795953	0.000469740026408
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium	3138798	0.00641407164908	0.0391923125927	0.0203475488732	0.00712665072808
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4431558	0.000205933329989	0.000300701118448	0.000860969967007	0.000138971484997
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	182011	7.39388114061e-05	0.000753722291613	0.000661146587065	0.000110729230341
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	4368575	0.000462172919504	0.00198885444074	0.0112548844449	0.000210442857827
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	205904	0.00048273174481	0.000639679471405	0.000540400284477	0.000548217113806
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae	171772	0.000892126650836	0.00782816564381	0.00621573953593	0.00082765524715
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	180509	0.00597200223983	0.0110140229166	0.0246883048073	0.00524130626305
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	3302038	0.00122308975087	0.00152437676785	0.0203260573966	0.00059549665942
Bacteria,Firmicutes,Clostridia,Clostridiales	4429981	0.000231413365898	0.00183685864727	0.00238566075715	0.000328717254321
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194112	0.00429420761167	0.0151975383381	0.0215033261227	0.00474473479355
Bacteria,Firmicutes,Clostridia,Clostridiales	193763	5.50426446875e-05	0.000214249682324	0.000151857661928	8.30765789e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	4330715	3.39979492471e-05	0.000107219245644	9.46930414032e-05	4.54683719213e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	184534	0.000476728018432	0.00526592973133	0.00459856250678	0.000835577280634
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4331360	6.8499702821e-05	0.000191106110803	0.000216882873481	0.000100838712559
Bacteria,Tenericutes,Mollicutes,RF39	276279	3.38517438594e-05	0.00259752950478	0.000332064305374	0.000226465209786
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	177679	0.000400086755157	0.00656082669517	0.00309579333555	0.000886894342631
Bacteria,Firmicutes,Clostridia,Clostridiales	176077	8.89944535698e-05	0.000201369889496	0.000224015019627	9.48041115306e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	168071	0.000121409568711	0.000411527848742	0.000276005048366	0.000155933333647
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	176690	0.000283192748523	0.00091121570246	0.000633778260029	0.000407281972729
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174695	6.16927825893e-05	0.000193644800935	0.000195848738767	7.61683933949e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4405104	0.0015729338381	0.00268600125689	0.0164014528927	0.00125114454177
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio	809658	6.45126861998e-05	0.000727558746598	0.000404912747246	0.000146340012175
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4466707	0.00032781988896	0.000773466194759	0.0020072956451	0.000203221009385
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	272150	0.000468581297518	0.00217962012908	0.0070092893339	0.000285034717852
Bacteria,Firmicutes,Clostridia,Clostridiales	4301511	0.000978000827839	0.00158579924556	0.00214697212886	0.000967755143638
Bacteria,Firmicutes,Clostridia,Clostridiales	338301	0.000277572938576	0.000964581889276	0.00108315146206	0.000261746081704
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194686	0.00136911135232	0.00225822198276	0.012020380487	0.00120450715533
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae	177478	0.000253988533137	0.0005435942173	0.00232743768731	0.000177289438695
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas	2530636	0.000200477095629	0.00397650644245	0.00298363285474	0.000470656736403
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	174818	0.000652454334383	0.00125299820917	0.00105009246593	0.000843866122698
Bacteria,Cyanobacteria,Chloroplast,Streptophyta	4471279	6.08444249657e-05	0.0039418029302	0.000527270720443	0.000377548519479
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	157748	0.00148499333321	0.00191393669159	0.00208546267282	0.00151107245616
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister	264552	0.00222776508733	0.0153331545711	0.0130622072088	0.00339402088299
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas	874462	0.000145773850806	0.000797816440348	0.00121519522465	0.000153973629755
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4425669	0.00198445784849	0.0124757410218	0.00647764675516	0.0033943537524
Bacteria,Firmicutes,Clostridia,Clostridiales	4425663	0.0014554155917	0.00407622569054	0.00614738545636	0.00135246350437
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	688923	0.000146822545537	0.000308215746678	0.000414838947578	0.000134053684705
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	352347	0.0265485963506	0.0636707762077	0.042005843535	0.0302078228233
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4458576	0.000410413576181	0.00626770448504	0.0011460257457	0.000584616277336
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,ph2	495007	0.000157868623793	0.00427532574421	0.00125276267807	0.000344820942978
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	179358	0.000792513515859	0.000980068289712	0.00793569562686	0.000650648630701
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	189083	0.00465624192329	0.0224387789374	0.0261082753129	0.00470361923249
Bacteria,Firmicutes,Clostridia,Clostridiales	229919	0.00129988947546	0.00320232432484	0.00521615882426	0.00118806296414
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	180468	0.000591219260815	0.00104978568024	0.000995865947575	0.000509967964504
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	4476950	0.000207574186179	0.00082341172098	0.00152177359161	0.000155916699541
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	13354	0.000117600502324	0.00051641582115	0.00249520372269	8.29589244346e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides	1726408	8.57396412015e-05	0.00106305814042	0.000944086422572	0.000128732336746
Bacteria,Firmicutes,Clostridia,Clostridiales	3973322	0.000116220251629	0.000622360216328	0.000647766484981	0.000120297307571
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1102370	0.00039393718441	0.00310746122992	0.00154961260598	0.000668337157038
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	215670	0.000145428519045	0.000582355456986	0.00120493432535	0.000122696687543
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	3530697	0.000108720266035	0.000300866364465	0.000305800770226	0.000139898140588
Bacteria,Firmicutes,Clostridia,Clostridiales	358007	6.98678104014e-05	0.000762209160144	0.000500825462364	0.000165075756866
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	358008	0.000315903866442	0.00052327109232	0.000520308912764	0.000355636336968
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	181204	0.000162809488205	0.000268170432929	0.000342322207269	0.000143522491865
Bacteria,Firmicutes,Clostridia,Clostridiales	210262	0.000268426785091	0.0012697881085	0.00187660709826	0.000272230770101
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	186968	4.90145378479e-05	0.000864353953011	0.000731792628721	0.0001393171716
Bacteria,Firmicutes,Clostridia,Clostridiales	514257	0.000299050844425	0.00152515517975	0.00228194039715	0.000328816819839
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	173863	0.000751273994114	0.00290127255385	0.000953010975327	0.000883370450904
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	3090117	0.00153564785906	0.00774752877203	0.00635274459953	0.00151270057285
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	313593	0.000278269925687	0.000789841699769	0.000667846690739	0.000351277162718
Bacteria,Proteobacteria,Alphaproteobacteria,RF32	4435655	0.00116894960441	0.00379025851253	0.00678579823641	0.000538829444933
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Anaerococcus	30062	6.91831956304e-05	0.00087442171791	0.000520895287302	8.9885229735e-05
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae	191718	0.00560666103172	0.0115294469675	0.0137656555637	0.00486945056043
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas	495451	0.000379966752946	0.00115164147554	0.00320501581184	0.000278078821024
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	189235	6.24488438381e-05	0.000174890048895	0.000395397214123	3.47817606827e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187504	0.000291888582504	0.000843170936828	0.000728896524758	0.000410339174361
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4094259	9.30386130702e-05	0.00019159752319	0.000239244939435	9.25009177331e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri	326482	8.46770243709e-05	0.000306885530791	0.00143828852323	6.27228424897e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174911	0.0001487626062	0.000558950759526	0.000811533015837	0.000170460827772
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	4433823	0.0110903295712	0.0429987720272	0.0408390477212	0.0106747214776
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	4430843	0.000627191941614	0.0066055832013	0.00509909582845	0.000752568511906
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193968	0.000479079710114	0.0010886873513	0.00112800503392	0.000600293646659
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	175630	0.000218562901266	0.000432680949944	0.000628499083575	0.000153270715892
Bacteria,Firmicutes,Clostridia,Clostridiales	4393565	0.000248855700907	0.000398905234926	0.00177117940874	0.000105123300812
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4412168	0.000487937341532	0.000624048799155	0.000584332946158	0.000502823647486
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4435400	0.0001924013467	0.000358070606899	0.000617347630326	0.000114436921776
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	1790209	0.000432674435062	0.00214313265082	0.00199010780075	0.000502255626688
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	516553	4.5174680079e-05	0.000690810321212	0.000410768382219	9.59099236005e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	177581	0.000146133033687	0.000286124359235	0.000600906790587	0.000140768773071
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis	328617	0.000529582267641	0.00469513525639	0.0101448820454	0.000586645975381
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	173773	0.000802442556858	0.00899541200596	0.0076371591887	0.00118396105612
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4448492	0.0015581285227	0.00177684817458	0.0278086676845	0.000958922827011
Bacteria,Firmicutes,Clostridia,Clostridiales	4358322	9.48702298656e-05	0.000395242236508	0.000545653185618	9.97084818985e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	176555	0.000188245020344	0.00245728041304	0.00185567327974	0.00029003115578
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	4474760	0.000313731376422	0.000667316223362	0.00105831267764	0.000253654044127
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	3195723	0.0003273029449	0.000759196037917	0.00344295462089	0.000233737779727
Bacteria,Firmicutes,Clostridia,Clostridiales	4443094	0.000249426956433	0.00157166426364	0.0027899446807	0.000160199175874
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	197517	0.000149333941596	0.000691803696276	0.00109281257976	9.90648404705e-05
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae	678813	0.000620299398564	0.00131828795639	0.0101911971151	0.000205963408967
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187007	0.000111698722958	0.000470697634562	0.00043930319533	0.000135882339173
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4469302	0.00032298412115	0.000388917769447	0.00200930564926	0.000177332949221
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	174998	0.0035280480378	0.00755296073007	0.0080963120691	0.00341935991337
Bacteria,Firmicutes,Clostridia,Clostridiales	515299	3.39033586329e-05	0.000228123245464	0.000369984080617	2.57045886954e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4322986	0.0112003880473	0.0222203345901	0.0320228669139	0.0080663637072
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	161423	0.000103512994038	0.000199744510463	0.000309735801016	7.13189394219e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3195932	0.000269713500624	0.00036579135166	0.00254246780217	0.000131710731299
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,adolescentis	4347159	0.00685234733161	0.0438377312053	0.0379080451794	0.00887930416668
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	187212	0.000176310906664	0.000309116095514	0.000439399451689	0.000167688240657
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	358712	7.8540703415e-05	0.000491637456017	0.000563319952157	9.16615186538e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	133719	8.88320469089e-05	0.000267643638414	0.00036769549108	9.4140815024e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	319621	0.00193321758814	0.0102340242774	0.0102761542018	0.00233924437492
Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila	359872	0.00148513691244	0.00185441762398	0.00302632284056	0.00106645220123
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella	215097	0.000206170090723	0.00241914471663	0.00167366418335	0.000369244995204
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	3589845	0.000234812612673	0.00306585508073	0.00195107757188	0.000582806718898
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	2403301	0.000457776578936	0.00705868643412	0.00270085478366	0.000969804430576
Bacteria,Tenericutes,Mollicutes,RF39	569244	7.1572990556e-05	0.000481398745267	0.000594534636246	9.59502106166e-05
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	942245	0.000104482182166	0.00138344291364	0.00194047212815	0.000180590104789
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,muciniphila	4306262	0.0138635172722	0.0445030171372	0.0533793567417	0.0148468393527
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	585869	4.70556297747e-05	0.00069687119685	0.000606041735591	9.20641596472e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	348748	0.000190854034376	0.000436143615104	0.000347555929108	0.000246898524497
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius	4449055	0.00349989846369	0.0152845831215	0.0209792983831	0.00317237619791
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	4449054	0.0142808618585	0.0231018001076	0.0373249181273	0.0121858621916
Bacteria,Firmicutes,Clostridia,Clostridiales	178712	0.000163943611171	0.000550369873627	0.000785416196003	0.000110170877369
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	178713	0.000450357717503	0.00188167510123	0.0022941461613	0.000497723322875
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	188192	0.000100723864868	0.000174971159529	0.000250505769867	7.41320260903e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Paraprevotella	165118	0.00154101290863	0.0068689592588	0.0060939014033	0.00121061727483
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	182044	0.000142012584009	0.000521507964673	0.000486712656446	0.000125859451171
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,fragilis	183603	0.00051343680271	0.000469784979583	0.0196529695568	0.000130305606321
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	180552	0.000464983624004	0.000775450898237	0.00383933500759	0.000360131192053
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	1077373	0.000708728905445	0.0020929571081	0.00663521969618	0.000434616553664
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	4476065	0.000698896641663	0.00242816652973	0.00430902299827	0.000631808100359
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	179601	0.00011501992492	0.000303689748928	0.000531885734768	8.00933454436e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	1108745	6.2023630401e-05	0.000261518350349	0.000469638756272	5.59667506515e-05
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis	4365130	0.015532057005	0.0228436619771	0.0294745240624	0.0130313974018
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	840376	0.000342641628251	0.00158644427706	0.00203515993392	0.000366686040526
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae	846798	5.21169910132e-05	0.000275049498087	0.000305848952205	6.49779009657e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	157966	9.8325415808e-05	0.000158761037668	0.000259261369964	8.97699766859e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	194449	0.000875445402526	0.0449135260472	0.00308589814486	0.00312657726437
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	194443	0.000455332786381	0.000707175488399	0.000785632026601	0.000418684418415
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,faecis	2532173	0.00161479435949	0.00500889058641	0.0202739560727	0.001490412839
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus	1100471	0.000107348000118	0.000633514814261	0.000817606834673	0.000107539581144
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4468466	0.00174393746457	0.0562188231119	0.00520229536293	0.0049840184159
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter	246717	8.0470420423e-05	0.00133758832183	0.000861870001237	0.000134427810563
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	4434334	0.00142068152989	0.00362536288076	0.00792077522826	0.0014039907252
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	197991	0.000420799002076	0.000133433117563	0.0196490051917	4.26884275406e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	193679	0.000259017208997	0.000549468337656	0.000564594872344	0.000253235067265
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	301910	0.000237717305032	0.000511045239927	0.000509616859176	0.000244159632813
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	2056702	0.00251587147815	0.00562922463278	0.00805008078901	0.00200193342244
Bacteria,Tenericutes,Mollicutes,RF39	308760	0.00025351245882	0.00179723351072	0.00147265879293	0.000346925839172
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	181871	0.000187418345824	0.00043093475849	0.00497126873707	6.39164745374e-05
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae	4402537	0.000148824439049	0.000493190905775	0.000746182242283	0.000127922766695
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus	4342104	9.57986279875e-05	0.0002654711819	0.000370180630004	8.14967452084e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	125624	0.000856894891917	0.00142386807707	0.00182538523064	0.000743776683083
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	172857	5.41110030895e-05	0.000140974849408	0.000200538847328	5.28757977044e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	174862	0.000138996995758	0.000248848968618	0.000258409817792	0.000141477012123
