Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium	295029	1.27022335303e-08	0.0	6.46192969993e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	907826	7.15492065778e-07	1.11206556981e-05	1.31583222173e-05	1.43567047726e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter	142147	1.1312609238e-07	0.0	2.40730983672e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas	1145946	2.67023516895e-08	1.83767091941e-05	1.35841243219e-06	2.37242295556e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,02d06	181342	3.64795634559e-08	0.0	1.07325988439e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	339886	1.89310158892e-08	0.0	9.63066011447e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythromicrobium,ramosum	563240	1.60923888504e-08	0.0	8.18658271459e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	928424	4.2866354415e-08	0.0	1.56785126646e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	199307	1.15460352491e-08	0.0	5.87374400848e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	313387	1.74166711994e-08	0.0	8.86027678746e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus	290573	1.27977706898e-08	0.0	6.51053173571e-07	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	4345640	5.61196708852e-08	0.0	1.75833548009e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Tissierellaceae,Peptoniphilus	1064036	2.38634580558e-08	0.0	8.59969826753e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	298833	2.26305540803e-08	0.0	8.52842711457e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067	593511	1.58111063567e-08	0.0	8.04348758916e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	185711	1.53477495061e-06	4.29666622173e-05	1.48182774281e-05	9.18449500029e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera	704713	1.97549875812e-08	0.0	1.00498342019e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,variabile	522984	1.60203034918e-08	0.0	8.14991117029e-07	0.0
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	252843	4.57121572537e-08	0.0	1.42653693699e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	176470	3.42389439103e-08	0.0	1.41696833637e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	365634	5.78651855901e-08	0.0	1.72233285284e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	353195	1.73681153464e-08	0.0	8.83557526488e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4446733	1.12105274355e-07	0.0	2.61580913995e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	110791	5.89198242603e-08	0.0	1.59394459139e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	764292	2.75187695875e-08	1.4513881429e-05	1.02618657701e-06	2.39137540135e-06
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	4455317	3.24749958851e-08	0.0	1.16970957254e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	1130562	6.76645441179e-09	0.0	3.44225703477e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	193797	0.00010754738322	0.0003629634549	0.00256909637738	0.000169929968622
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella	723673	0.0	5.50520508677e-06	0.0	7.10718920617e-07
Bacteria,Tenericutes,Mollicutes,RF39	333592	5.39763636654e-07	7.26489275882e-06	1.51830144723e-05	9.3789362223e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	333590	6.50789849647e-08	0.0	1.53536177618e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	518065	2.51704360103e-07	5.13706300948e-06	3.96952174464e-06	6.63191982805e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae	4298976	7.85698773776e-09	0.0	3.99703739454e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	188564	3.06348468386e-06	3.86297636014e-05	1.90429129149e-05	9.4805200451e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	1696855	1.09911079958e-08	0.0	5.59143925547e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	189384	7.96447407055e-07	1.39618538242e-05	1.20394217213e-05	1.80246757811e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	817995	1.59499576653e-05	4.12235476188e-05	7.76884424093e-05	1.07800538393e-05
Bacteria,Proteobacteria,Betaproteobacteria	2996648	2.76599843163e-07	1.83767091941e-05	5.92934258717e-06	2.37242295556e-06
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alloiococcus	905303	8.491075758e-08	0.0	1.97189790895e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	3925380	1.82494456503e-08	0.0	9.28392904869e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	627071	2.91831247302e-07	6.62301468374e-06	8.50674364359e-06	8.55027519061e-07
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae	403994	2.32414415541e-08	0.0	1.18234766421e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	297133	6.71345776151e-07	1.38514382909e-05	8.31602591331e-06	1.78821299405e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	271162	7.26770626553e-09	0.0	3.69725582952e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae	4469172	1.15879490336e-08	0.0	5.89506655213e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	526963	2.22922007414e-08	0.0	8.61461269282e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	2123719	6.59447711e-06	4.97466867946e-05	2.97777516119e-05	9.23372818106e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	359149	4.04879239421e-05	0.000121637847713	0.000127363056287	5.01951066167e-05
Bacteria,Tenericutes,Mollicutes,RF39	21652	4.19613324045e-05	0.000929035464964	0.000393782659092	0.000247742635411
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae	2466322	2.93870918886e-08	0.0	1.08884033249e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60	418654	1.769027742e-08	0.0	8.99946680936e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae	820713	1.89905854363e-08	0.0	9.66096456638e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis	1126866	2.43414114689e-08	0.0	1.23830576201e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas	4434317	8.7927863137e-09	0.0	4.47310048979e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia	932696	3.74376657837e-07	3.25099723007e-05	7.71140879518e-06	4.72581550003e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae	548754	5.1856411093e-08	0.0	1.60002450774e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	4309216	3.76194305304e-08	0.0	1.35399387313e-06	0.0
Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae	1060246	9.18941561639e-09	0.0	4.67487529301e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae	4405328	2.26565882912e-08	0.0	1.1525947813e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	318890	8.8052139969e-09	0.0	4.47942274918e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	291426	5.50880461392e-08	0.0	1.62532688013e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	840961	2.21129238884e-05	0.000426481402256	0.000148424598519	0.000105555104096
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,formigenes	7369	7.49926254127e-09	5.50520508677e-06	3.81505403972e-07	7.10718920617e-07
Bacteria,Firmicutes,Clostridia,Clostridiales	4452764	0.0	9.0514691376e-06	0.0	1.16853964095e-06
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae	581129	0.0	5.06392807989e-06	0.0	6.53750303994e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	330947	7.62901730605e-09	0.0	3.88106338888e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	764734	1.30494110338e-08	0.0	6.63854719131e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	191109	1.12651884734e-08	0.0	5.73087054323e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae	555683	2.85560784554e-08	0.0	1.452715942e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	183362	0.0	6.23597016802e-06	0.0	8.0506028694e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	196577	6.4684014037e-06	3.49734844318e-05	3.3666233306e-05	1.3246739957e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	196572	3.59308554556e-07	1.39618538242e-05	5.04527983105e-06	1.80246757811e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	273850	1.31771081467e-07	0.0	2.50853020788e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	188735	8.71094161517e-05	0.000146455651966	0.000148628900142	0.000108532849692
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces	136362	1.81040317407e-08	0.0	9.20995351842e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae	308707	1.93662171119e-08	0.0	9.852057375e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae	366386	3.20882152615e-08	0.0	1.23823391226e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	4465472	1.60649468531e-08	0.0	8.17262231484e-07	0.0
Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Eubacterium,biforme	187336	2.61977400641e-08	0.0	9.47587162826e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	180108	2.17752574804e-08	0.0	1.10775937713e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	187338	1.4950481505e-07	0.0	3.2334173814e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	2645483	2.77438239612e-08	0.0	1.41139461511e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium	404338	2.22365870575e-08	0.0	1.131228315e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	158448	2.86036595837e-08	0.0	1.45513650769e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,shigelloides	558970	3.07606086112e-08	0.0	1.24685715938e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax	1135161	1.55410371634e-07	0.0	2.9620493351e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	349052	1.73759286152e-08	0.0	8.83955006143e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes	541394	4.2089600026e-07	1.09359738648e-05	9.24121715667e-06	1.4118281551e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	179137	1.79084531337e-08	0.0	9.11045800796e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	107398	4.0154322426e-08	0.0	1.1808514923e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	828333	6.45526296873e-05	0.000219927496213	0.000228270524546	9.84439977007e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	193075	3.93670006583e-08	0.0	1.2431174385e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	357853	7.21302902596e-08	0.0	1.86729218047e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	268910	1.21180120847e-08	0.0	6.16472229138e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	389282	6.92513701816e-09	0.0	3.52298266814e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio	4316060	1.40021575925e-08	0.0	7.12323213035e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	308983	3.77418453826e-08	0.0	1.44896854851e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	1747203	7.07020791419e-08	0.0	1.85972055567e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus	114611	2.45346831727e-08	0.0	1.24813795538e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas	28841	8.23474279211e-08	1.39618538242e-05	3.19413548526e-06	1.80246757811e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	4398613	1.5293096991e-06	3.24310838702e-05	3.26016457754e-05	5.34944007528e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	102794	0.0	8.85146107148e-06	0.0	1.14271871065e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes	198478	4.28586660377e-08	0.0	1.54391267279e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae	4310542	0.0	8.60785388635e-06	0.0	1.11126915828e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,gnavus	260088	2.2488765692e-08	0.0	8.52529684292e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	825198	5.32369787209e-08	0.0	2.09740133806e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus	4302392	3.65336220141e-08	0.0	1.31620270319e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	177188	4.6045564429e-05	6.96517656235e-05	0.000121660149806	4.39640950894e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira	313672	7.04910040882e-06	4.10313610908e-05	3.54023205056e-05	1.28626343444e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	983335	1.80819960296e-08	0.0	9.19874342566e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	3931537	0.00209262118459	0.00598355964263	0.011914694672	0.0030233409241
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,K82	80896	7.11259584178e-09	0.0	3.6183474508e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae	3403304	4.26846890486e-08	0.0	1.26182062235e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	351880	2.20903355555e-08	0.0	1.12378815165e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae	36075	6.34521575986e-07	1.03263702114e-05	2.86388280643e-05	1.8486327882e-06
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	587526	1.2723573383e-08	0.0	6.47278579292e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	549635	9.10838053962e-08	2.43285871312e-05	2.38594138996e-06	3.1408070932e-06
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales	584384	1.22196057195e-08	0.0	6.21640540085e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	195946	1.11626356045e-08	0.0	5.67869944846e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus	195947	2.02650011963e-05	0.000168133739406	9.73111988598e-05	4.73998090435e-05
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	15432	1.42306947604e-08	0.0	7.23949444829e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens	4479612	2.07613300051e-06	3.5237199687e-05	1.99110090289e-05	8.88412875244e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	292575	1.47198748928e-08	0.0	7.48835206995e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,iners	1033552	1.73058612477e-08	0.0	8.80390511741e-07	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales	4294683	2.95890783579e-08	0.0	1.06565106461e-06	0.0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,shigelloides	289174	2.59978136359e-08	0.0	1.322570898e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria	564412	3.36690276606e-07	6.27138781763e-06	5.54298550764e-06	8.09632685843e-07
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae	81029	1.43368663817e-08	0.0	7.29350648883e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	190281	6.11675556108e-07	6.81934700238e-06	7.72408501004e-06	8.80373912408e-07
Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia	4308098	1.74119603835e-08	0.0	8.8578802829e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii	3210506	4.12775519128e-07	7.95566747962e-06	5.36352851464e-06	1.02707225522e-06
Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella	4342860	3.4111566756e-08	0.0	1.23009640064e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Uliginosibacterium	104612	1.22122649927e-08	0.0	6.21267099771e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia	182308	2.35848761793e-08	0.0	1.19981900419e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea	182305	2.82041707812e-08	0.0	1.05445525291e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	104439	5.12034093338e-08	0.0	1.54191039917e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	562900	3.67942513603e-07	6.92571914543e-06	6.30261473631e-06	8.94106497025e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae	171681	1.26336806067e-08	0.0	6.42705518973e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	273747	1.99303156444e-08	0.0	1.01390277769e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnobacter	3563643	1.5281275407e-08	0.0	7.77394992545e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium	4426299	2.15348749547e-08	0.0	1.09553054369e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	362344	1.66736033563e-06	1.17629727948e-05	1.13611213576e-05	3.35060919684e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	349971	1.44649325238e-06	3.22715996413e-05	1.61902567657e-05	4.96724025655e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	176645	3.93867394792e-07	0.0	5.14845225691e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,dispar	4374753	1.40528213391e-07	0.0	3.18181085528e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	174646	2.0526738179e-07	7.88994276791e-06	4.60401584041e-06	1.44263972934e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	266274	1.81859856755e-07	1.3804007015e-05	3.45484124975e-06	1.78208964267e-06
Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus	96549	5.05425067334e-07	2.43285871312e-05	8.07855939594e-06	3.1408070932e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	532384	0.0	4.3112331273e-06	0.0	5.56577803455e-07
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	349695	2.32989212926e-08	0.0	1.18527179585e-06	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides	190638	2.46812380972e-08	0.0	8.88056452676e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	4480842	5.64521812923e-07	1.38458819459e-05	1.05835017093e-05	2.45077745901e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia	301462	7.47302583836e-08	1.09529529936e-05	1.75692927026e-06	1.4140201512e-06
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	210946	1.42228345247e-08	0.0	7.23549575857e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira	288075	4.97387827443e-08	0.0	1.5342813935e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	288076	1.10341241876e-08	0.0	5.61332262007e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	330296	2.36498602246e-08	0.0	1.20312489784e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium	440481	4.77294995815e-09	0.0	1.9264273034e-07	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	4464348	1.61820569437e-08	0.0	8.23219901611e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	327171	2.28176055934e-07	0.0	3.22946417823e-06	0.0
Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae	4343213	2.44090948678e-08	0.0	1.24174897823e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	523934	1.83308583925e-08	0.0	9.32534565591e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes	4415571	4.33638648567e-08	0.0	1.29342358583e-06	0.0
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus	871442	3.85132632554e-08	0.0	1.95926172416e-06	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces	4299026	1.8210726883e-08	0.0	9.26423188664e-07	0.0
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7	1112757	2.84265118672e-06	2.43285871312e-05	5.03694829737e-05	3.1408070932e-06
Bacteria,Firmicutes,Clostridia,Clostridiales	327997	1.45053897096e-08	0.0	7.37923833242e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio	756913	1.17147190796e-09	0.0	5.95955750351e-08	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas	2693225	2.28834360559e-08	0.0	1.16413506911e-06	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella	830064	1.62562928109e-08	0.0	8.26996457557e-07	0.0
Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Thermodesulfovibrionaceae,DCE29	755567	8.8052139969e-09	0.0	4.47942274918e-07	0.0
Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria	688062	1.71903296626e-08	0.0	8.74513143957e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus	101449	7.11259584178e-09	0.0	3.6183474508e-07	0.0
Bacteria,Proteobacteria,Betaproteobacteria,SBla14	539482	1.93521477623e-08	0.0	9.8448999607e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	4462541	1.25316175845e-08	0.0	6.37513329166e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales	191842	4.74767759435e-06	5.75741262846e-05	2.97285968628e-05	1.12677178231e-05
Bacteria,Firmicutes,Clostridia,Clostridiales,Mogibacteriaceae	191849	3.73622293521e-08	0.0	1.40553632958e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	4355695	1.26651643502e-08	0.0	6.44307172232e-07	0.0
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales	4354562	7.8723400092e-08	8.85146107148e-06	2.46583376816e-06	1.14271871065e-06
Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales	832900	1.49860137033e-08	0.0	7.62374324186e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	195651	0.000260609562874	0.000384711238289	0.000535079110218	0.000329297313039
Bacteria,Firmicutes,Clostridia,Clostridiales	309501	2.73412282232e-08	0.0	9.8718007125e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	166225	1.12360227248e-08	0.0	5.71603323003e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	187883	6.12948394877e-05	0.000115965614852	0.000126551468583	7.49056997013e-05
Bacteria,Firmicutes,Clostridia,Clostridiales	274106	3.7769357002e-08	0.0	1.40941517609e-06	0.0
Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae	1101348	3.85171038281e-08	0.0	1.95945710327e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium	98939	3.23566434077e-08	0.0	1.03271288274e-06	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae	519398	1.58279521857e-08	0.0	8.05205746489e-07	0.0
Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae	197095	1.5685896572e-08	0.0	7.97979037994e-07	0.0
